Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Year,Fantasy_Pts
286,Paxton Lynch,DEN,QB,22,3,2.0,49.0,83.0,497.0,2.0,1.0,11.0,25.0,2.27,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0,0.0,0.0,28.0,28.4,32.4,29.4,,43,,2016,38.35000040754676
287,Tanner McEvoy,SEA,TE,23,14,0.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,,0.0,11.0,9.0,140.0,15.56,2.0,0.0,0.0,2,0.0,0.0,28.0,36.7,39.7,32.2,,44,,2016,37.15000024065375
288,Kerwynn Williams,ARI,RB,25,10,0.0,0.0,0.0,0.0,0.0,0.0,18.0,157.0,8.72,2.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,2,0.0,0.0,28.0,29.3,32.3,28.8,,81,,2016,29.300000242888927
289,Bennie Fowler,DEN,WR,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,11.0,145.0,13.18,2.0,0.0,0.0,2,0.0,0.0,27.0,37.5,40.5,32.0,,119,,2016,37.50000021606684
290,DuJuan Harris,SFO,RB,28,10,1.0,0.0,0.0,0.0,0.0,0.0,38.0,138.0,3.63,0.0,9.0,8.0,115.0,14.38,1.0,2.0,2.0,1,0.0,0.0,27.0,35.3,43.3,31.3,,83,,2016,35.30000037699938
291,Chester Rogers,IND,WR,22,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,19.0,273.0,14.37,0.0,2.0,0.0,0,0.0,0.0,27.0,46.3,49.3,36.8,,118,,2016,46.3000004068017
292,Shane Vereen,NYG,RB,27,5,1.0,0.0,0.0,0.0,0.0,0.0,33.0,158.0,4.79,1.0,19.0,11.0,94.0,8.55,0.0,2.0,2.0,1,0.0,0.0,27.0,38.2,43.2,32.7,,84,,2016,38.20000037550926
293,Kapri Bibbs,DEN,RB,23,12,0.0,0.0,0.0,0.0,0.0,0.0,29.0,129.0,4.45,0.0,4.0,2.0,75.0,37.5,1.0,0.0,0.0,1,0.0,0.0,26.0,28.4,31.4,27.4,,85,,2016,28.40000030398369
294,Demetrius Harris,KAN,TE,25,16,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,17.0,123.0,7.24,1.0,1.0,0.0,2,1.0,0.0,26.0,43.3,46.3,34.8,,45,,2016,37.30000018328428
295,Jaron Brown,ARI,WR,26,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,11.0,187.0,17.0,1.0,0.0,0.0,1,0.0,0.0,25.0,35.7,38.7,30.2,,122,,2016,35.700000278651714
296,Alex Collins,SEA,RB,22,11,0.0,0.0,0.0,0.0,0.0,0.0,31.0,125.0,4.03,1.0,11.0,11.0,84.0,7.64,0.0,2.0,1.0,1,0.0,0.0,25.0,35.9,39.9,30.4,,86,,2016,35.90000031143427
297,Seth Devalve,CLE,TE,23,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,10.0,127.0,12.7,2.0,0.0,0.0,2,0.0,0.0,25.0,34.7,37.7,29.7,,48,,2016,34.70000018924475
298,Josh Huff,2TM,WR,25,10,2.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,3.75,0.0,23.0,16.0,113.0,7.06,1.0,0.0,0.0,2,0.0,0.0,25.0,40.8,43.8,32.8,,121,,2016,34.80000019073486
299,Jeff Janis,GNB,WR,25,16,1.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,19.0,1.0,19.0,11.0,93.0,8.45,1.0,0.0,0.0,2,0.0,0.0,25.0,36.1,36.1,30.6,,120,,2016,36.10000019520521
300,Charone Peake,NYJ,WR,24,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,19.0,186.0,9.79,0.0,0.0,0.0,1,0.0,0.0,25.0,43.6,46.6,34.1,,123,,2016,37.6000002771616
301,Mychal Rivera,OAK,TE,26,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,18.0,192.0,10.67,1.0,0.0,0.0,1,0.0,0.0,25.0,43.2,46.2,34.2,,46,,2016,43.200000286102295
302,Mike Tolbert,CAR,RB,31,16,2.0,0.0,0.0,0.0,0.0,0.0,35.0,114.0,3.26,0.0,15.0,10.0,72.0,7.2,1.0,0.0,0.0,1,0.0,0.0,25.0,34.6,37.6,29.6,,87,,2016,34.6000002771616
303,Luke Willson,SEA,TE,26,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,15.0,129.0,8.6,2.0,0.0,0.0,2,0.0,0.0,25.0,39.9,42.9,32.4,,47,,2016,39.90000019222498
304,Orleans Darkwa,NYG,RB,24,10,2.0,0.0,0.0,0.0,0.0,0.0,30.0,111.0,3.7,2.0,4.0,2.0,12.0,6.0,0.0,0.0,0.0,2,0.0,0.0,24.0,26.3,29.3,25.3,,88,,2016,26.300000183284283
305,Kenneth Farrow,SDG,RB,23,13,2.0,0.0,0.0,0.0,0.0,0.0,60.0,192.0,3.2,0.0,16.0,13.0,70.0,5.38,0.0,2.0,1.0,0,0.0,0.0,24.0,37.2,41.2,30.7,,89,,2016,37.20000039041042
306,Xavier Grimble,PIT,TE,24,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,11.0,118.0,10.73,2.0,0.0,0.0,2,0.0,0.0,24.0,34.8,37.8,29.3,,49,,2016,34.8000001758337
307,Jalin Marshall,NYJ,WR,21,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,14.0,162.0,11.57,2.0,4.0,2.0,2,0.0,0.0,24.0,38.2,43.2,31.2,,124,,2016,38.20000024139881
308,Charles Johnson,MIN,WR,27,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,20.0,232.0,11.6,0.0,0.0,0.0,0,0.0,0.0,23.0,43.2,46.2,33.2,,125,,2016,43.20000034570694
309,Marcedes Lewis,JAX,TE,32,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,20.0,169.0,8.45,1.0,0.0,0.0,1,0.0,0.0,23.0,42.9,45.9,32.9,,50,,2016,42.900000251829624
310,Jordan Norwood,DEN,WR,30,14,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,21.0,232.0,11.05,1.0,5.0,3.0,1,0.0,0.0,23.0,44.2,50.2,33.7,,126,,2016,44.20000034570694
311,Ameer Abdullah,DET,RB,23,2,2.0,0.0,0.0,0.0,0.0,0.0,18.0,101.0,5.61,0.0,5.0,5.0,57.0,11.4,1.0,0.0,0.0,1,0.0,0.0,22.0,26.8,29.8,24.3,,91,,2016,26.800000235438347
312,Ronnie Hillman,2TM,RB,25,8,1.0,0.0,0.0,0.0,0.0,0.0,41.0,131.0,3.2,0.0,15.0,7.0,93.0,13.29,0.0,0.0,0.0,0,0.0,0.0,22.0,29.4,32.4,25.9,,90,,2016,29.40000033378601
313,Ben Koyack,JAX,TE,23,14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,19.0,161.0,8.47,1.0,0.0,0.0,1,0.0,0.0,22.0,41.1,44.1,31.6,,51,,2016,41.100000239908695
314,Roger Lewis,NYG,WR,23,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,7.0,97.0,13.86,2.0,0.0,0.0,2,0.0,0.0,22.0,28.7,28.7,25.2,,128,,2016,28.700000144541264
315,Marquess Wilson,CHI,WR,24,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,9.0,160.0,17.78,1.0,0.0,0.0,1,0.0,0.0,22.0,31.0,34.0,26.5,,127,,2016,31.00000023841858
316,Harry Douglas,TEN,WR,32,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,15.0,210.0,14.0,0.0,0.0,0.0,0,0.0,0.0,21.0,36.0,39.0,28.5,,129,,2016,36.000000312924385
317,Lance Dunbar,DAL,RB,26,13,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,3.44,1.0,24.0,16.0,122.0,7.63,0.0,1.0,0.0,1,0.0,0.0,21.0,37.3,40.3,29.3,,92,,2016,37.300000227987766
318,Darren Fells,ARI,TE,30,14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,14.0,154.0,11.0,1.0,0.0,0.0,1,0.0,0.0,21.0,35.4,38.4,28.4,,52,,2016,35.40000022947788
319,Josh Hill,NOR,TE,26,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,15.0,149.0,9.93,1.0,0.0,0.0,1,0.0,0.0,21.0,35.9,38.9,28.4,,54,,2016,35.9000002220273
320,Andre Johnson,TEN,WR,35,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,9.0,85.0,9.44,2.0,0.0,0.0,2,0.0,0.0,21.0,29.5,29.5,25.0,,130,,2016,29.50000012665987
321,Ricardo Louis,CLE,WR,22,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,18.0,205.0,11.39,0.0,1.0,0.0,0,0.0,0.0,21.0,38.5,41.5,29.5,,131,,2016,38.500000305473804
322,Austin Seferian-Jenkins,2TM,TE,24,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,13.0,154.0,11.85,1.0,0.0,0.0,1,0.0,0.0,21.0,34.4,37.4,27.9,,53,,2016,34.40000022947788
323,Darren Waller,BAL,WR,24,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,10.0,85.0,8.5,2.0,0.0,0.0,2,0.0,0.0,21.0,30.5,30.5,25.5,,132,,2016,30.50000012665987
324,Danny Woodhead,SDG,RB,31,2,1.0,0.0,0.0,0.0,0.0,0.0,19.0,116.0,6.11,0.0,8.0,6.0,35.0,5.83,1.0,0.0,0.0,1,0.0,0.0,21.0,27.1,30.1,24.1,,93,,2016,27.100000225007534
325,Cody Core,CIN,WR,22,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,17.0,200.0,11.76,0.0,0.0,0.0,0,0.0,0.0,20.0,37.0,40.0,28.5,,134,,2016,37.000000298023224
326,Anthony Fasano,TEN,TE,32,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,8.0,83.0,10.38,2.0,0.0,0.0,2,0.0,0.0,20.0,28.3,28.3,24.3,,55,,2016,28.300000123679638
327,Jonathan Grimes,HOU,RB,27,10,0.0,0.0,0.0,0.0,0.0,0.0,23.0,105.0,4.57,0.0,18.0,13.0,94.0,7.23,0.0,0.0,0.0,0,0.0,0.0,20.0,32.9,35.9,26.4,,94,,2016,32.90000029653311
328,Freddie Martino,TAM,WR,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,8.0,142.0,17.75,1.0,0.0,0.0,1,0.0,0.0,20.0,28.2,31.2,24.2,,133,,2016,28.20000021159649
329,Bobby Rainey,NYG,RB,29,15,0.0,0.0,0.0,0.0,0.0,0.0,17.0,63.0,3.71,0.0,25.0,20.0,153.0,7.65,0.0,1.0,1.0,0,0.0,0.0,20.0,39.6,43.6,29.6,,95,,2016,39.60000032186508
330,Kevin White,CHI,WR,24,4,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,36.0,19.0,187.0,9.84,0.0,0.0,0.0,0,0.0,0.0,20.0,38.6,41.6,29.1,,135,,2016,38.60000029206276
331,Benny Cunningham,LAR,RB,26,11,0.0,0.0,0.0,0.0,0.0,0.0,21.0,101.0,4.81,0.0,21.0,16.0,91.0,5.69,0.0,1.0,0.0,0,0.0,0.0,19.0,35.2,38.2,27.2,,96,,2016,35.200000286102295
332,Ed Dickson,CAR,TE,29,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,10.0,134.0,13.4,1.0,0.0,0.0,1,0.0,0.0,19.0,29.4,32.4,24.4,,56,,2016,29.40000019967556
333,Jerell Adams,NYG,TE,24,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,16.0,122.0,7.63,1.0,1.0,0.0,1,0.0,0.0,18.0,34.2,37.2,26.2,,57,,2016,34.20000018179417
334,Arrelious Benn,JAX,WR,28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,5.0,116.0,23.2,1.0,0.0,0.0,1,0.0,0.0,18.0,22.6,25.6,20.1,,137,,2016,22.60000017285347
335,Daniel Brown,2TM,WR,24,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,16.0,124.0,7.75,1.0,0.0,0.0,1,0.0,0.0,18.0,34.4,37.4,26.4,,136,,2016,34.4000001847744
336,Ka'Deem Carey,CHI,RB,24,12,0.0,0.0,0.0,0.0,0.0,0.0,32.0,126.0,3.94,0.0,7.0,5.0,55.0,11.0,0.0,0.0,0.0,0,0.0,0.0,18.0,23.1,26.1,20.6,,97,,2016,23.100000269711018
337,Andre Ellington,ARI,RB,27,16,0.0,0.0,0.0,0.0,0.0,0.0,34.0,96.0,2.82,0.0,19.0,12.0,85.0,7.08,0.0,0.0,0.0,0,0.0,0.0,18.0,30.1,30.1,24.1,,98,,2016,30.100000269711018
338,Tom Savage,HOU,QB,26,3,2.0,46.0,73.0,461.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,0.0,0.0,18.0,17.6,21.6,17.6,,46,,2016,22.25000036135316
339,Derek Anderson,CAR,QB,33,5,2.0,36.0,53.0,453.0,2.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,0.0,1.0,17.0,16.5,25.5,21.5,,48,,2016,30.050000343471766
340,Reggie Bush,BUF,RB,31,13,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-3.0,-0.25,1.0,10.0,7.0,90.0,12.86,0.0,1.0,0.0,1,1.0,0.0,17.0,23.7,23.7,20.2,,99,,2016,23.700000129640102
341,MarQueis Gray,MIA,TE,27,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,14.0,174.0,12.43,0.0,0.0,0.0,0,0.0,0.0,17.0,31.4,34.4,24.4,,58,,2016,31.400000259280205
342,Kevin Hogan,CLE,QB,24,4,0.0,14.0,26.0,104.0,0.0,2.0,8.0,105.0,13.13,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,17.0,16.7,21.7,18.7,,47,,2016,19.70000023394823
343,Vincent Jackson,TAM,WR,33,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,15.0,173.0,11.53,0.0,0.0,0.0,0,0.0,0.0,17.0,32.3,35.3,24.8,,138,,2016,32.30000025779009
344,Denard Robinson,JAX,WR,26,13,1.0,0.0,0.0,0.0,0.0,0.0,41.0,144.0,3.51,0.0,5.0,3.0,22.0,7.33,0.0,0.0,0.0,0,0.0,0.0,17.0,19.6,22.6,18.1,,139,,2016,19.600000247359276
345,Brandon Tate,BUF,WR,29,15,1.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,16.0,0.0,12.0,8.0,117.0,14.63,0.0,0.0,0.0,0,0.0,0.0,17.0,24.5,27.5,20.5,,140,,2016,24.50000024586916
346,Matt Cassel,TEN,QB,34,4,1.0,30.0,51.0,284.0,2.0,2.0,4.0,3.0,0.75,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,16.0,15.7,17.7,17.7,,49,,2016,24.500000216066837
347,Brent Celek,PHI,TE,31,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,14.0,155.0,11.07,0.0,1.0,0.0,0,0.0,0.0,16.0,29.5,32.5,22.5,,59,,2016,29.500000230968
348,Josh Ferguson,IND,RB,23,16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,1.33,0.0,26.0,20.0,136.0,6.8,0.0,1.0,0.0,0,0.0,0.0,16.0,35.6,38.6,25.6,,101,,2016,35.600000232458115
349,Chris Johnson,ARI,RB,31,4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,95.0,3.8,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,16.0,15.5,15.5,15.5,,102,,2016,15.500000141561031
350,Braxton Miller,HOU,WR,24,10,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,15.0,99.0,6.6,1.0,0.0,0.0,1,0.0,0.0,16.0,30.9,30.9,23.4,,141,,2016,30.900000147521496
351,Terron Ward,ATL,RB,24,5,0.0,0.0,0.0,0.0,0.0,0.0,31.0,151.0,4.87,0.0,2.0,1.0,11.0,11.0,0.0,0.0,0.0,0,0.0,0.0,16.0,17.2,20.2,16.7,,100,,2016,17.20000024139881
352,Stephen Anderson,HOU,TE,23,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,11.0,93.0,8.45,1.0,0.0,0.0,1,0.0,0.0,15.0,26.3,26.3,20.8,,60,,2016,26.3000001385808
353,Tyler Higbee,LAR,TE,23,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,11.0,85.0,7.73,1.0,0.0,0.0,1,0.0,0.0,15.0,25.5,25.5,20.0,,61,,2016,25.50000012665987
354,Greg Salas,BUF,WR,28,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,89.0,22.25,1.0,0.0,0.0,1,0.0,0.0,15.0,18.9,18.9,16.9,,143,,2016,18.900000132620335
355,Cecil Shorts,TAM,WR,29,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,11.0,152.0,13.82,0.0,0.0,0.0,0,0.0,0.0,15.0,26.2,29.2,20.7,,142,,2016,26.20000022649765
356,A.J. Derby,2TM,TE,25,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,16.0,160.0,10.0,0.0,1.0,1.0,0,0.0,0.0,14.0,30.0,34.0,22.0,,63,,2016,30.00000023841858
357,Jeff Heuerman,DEN,TE,24,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,9.0,141.0,15.67,0.0,0.0,0.0,0,0.0,0.0,14.0,23.1,26.1,18.6,,62,,2016,23.100000210106373
358,Akeem Hunt,HOU,RB,23,8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,109.0,5.45,0.0,4.0,3.0,29.0,9.67,0.0,2.0,0.0,0,0.0,0.0,14.0,16.8,19.8,15.3,,103,,2016,16.800000205636024
359,Andy Janovich,DEN,RB,23,11,5.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,8.25,1.0,7.0,5.0,44.0,8.8,0.0,0.0,0.0,1,0.0,0.0,14.0,18.7,18.7,16.2,,104,,2016,18.70000011473894
360,Brandon Myers,TAM,TE,31,16,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,7.0,59.0,8.43,1.0,0.0,0.0,1,1.0,0.0,14.0,20.9,20.9,17.4,,64,,2016,20.90000008791685
361,Walt Powell,BUF,WR,25,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,14.0,142.0,10.14,0.0,0.0,0.0,0,0.0,0.0,14.0,28.2,31.2,21.2,,144,,2016,28.20000021159649
362,Larry Donnell,NYG,TE,28,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,15.0,92.0,6.13,1.0,1.0,1.0,1,0.0,0.0,13.0,28.2,29.2,20.7,,65,,2016,28.200000137090683
363,Arian Foster,MIA,RB,30,4,2.0,0.0,0.0,0.0,0.0,0.0,22.0,55.0,2.5,0.0,10.0,6.0,78.0,13.0,0.0,1.0,0.0,0,0.0,0.0,13.0,19.3,19.3,16.3,,106,,2016,19.300000198185444
364,Crockett Gillmore,BAL,TE,25,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,8.0,71.0,8.88,1.0,0.0,0.0,1,0.0,0.0,13.0,21.1,21.1,17.1,,67,,2016,21.100000105798244
365,Chris Harper,SFO,WR,23,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,13.0,133.0,10.23,0.0,0.0,0.0,0,0.0,0.0,13.0,26.3,29.3,19.8,,145,,2016,26.300000198185444
366,Chris Moore,BAL,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.33,0.0,16.0,7.0,46.0,6.57,0.0,1.0,0.0,1,0.0,0.0,13.0,19.5,19.5,16.0,,150,,2016,13.500000096857548
367,Nick O'Leary,BUF,RB,24,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,9.0,114.0,12.67,0.0,0.0,0.0,0,1.0,0.0,13.0,22.4,25.4,17.9,,105,,2016,22.400000169873238
368,John Phillips,2TM,TE,29,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,10.0,72.0,7.2,1.0,0.0,0.0,1,0.0,0.0,13.0,23.2,23.2,18.2,,66,,2016,23.20000010728836
369,C.J. Spiller,2TM,RB,29,6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,0.0,13.0,6.0,50.0,8.33,1.0,1.0,0.0,1,0.0,0.0,13.0,18.8,18.8,15.8,,107,,2016,18.800000101327896
370,Jaelen Strong,HOU,WR,22,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,14.0,131.0,9.36,0.0,0.0,0.0,0,0.0,0.0,13.0,27.1,30.1,20.1,,146,,2016,27.10000019520521
371,Paul Turner,PHI,WR,23,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,9.0,126.0,14.0,0.0,0.0,0.0,0,0.0,0.0,13.0,21.6,24.6,17.1,,149,,2016,21.60000018775463
372,Markus Wheaton,PIT,WR,25,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,4.0,51.0,12.75,1.0,0.0,0.0,1,1.0,0.0,13.0,17.1,17.1,15.1,,147,,2016,17.100000075995922
373,Jarius Wright,MIN,WR,27,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,11.0,67.0,6.09,1.0,0.0,0.0,1,0.0,0.0,13.0,23.7,23.7,18.2,,148,,2016,23.70000009983778
374,Jordan Cameron,MIA,TE,28,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,8.0,60.0,7.5,1.0,0.0,0.0,1,0.0,0.0,12.0,20.0,20.0,16.0,,69,,2016,20.000000089406967
375,Mike Davis,SFO,WR,23,8,1.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,2.63,1.0,5.0,3.0,25.0,8.33,0.0,1.0,1.0,1,0.0,0.0,12.0,14.5,15.5,13.0,,152,,2016,14.500000111758709
376,Rhett Ellison,MIN,FB,28,15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,9.0,57.0,6.33,0.0,0.0,0.0,1,0.0,0.0,12.0,20.8,20.8,16.3,,109,,2016,20.800000086426735
377,Brittan Golden,ARI,WR,28,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,8.0,82.0,10.25,1.0,1.0,1.0,1,0.0,0.0,12.0,20.2,21.2,16.2,,151,,2016,20.200000122189522
378,Dominique Jones,MIA,TE,29,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,7.0,61.0,8.71,1.0,0.0,0.0,1,0.0,0.0,12.0,19.1,19.1,15.6,,68,,2016,19.100000090897083
379,Jordan Todman,IND,RB,26,16,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,6.56,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,12.0,11.9,11.9,11.9,,108,,2016,5.900000087916851
380,Jamaal Charles,KAN,RB,30,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.33,1.0,3.0,2.0,14.0,7.0,0.0,0.0,0.0,1,0.0,0.0,11.0,13.4,13.4,12.4,,110,,2016,13.40000008046627
381,Patrick DiMarco,ATL,RB,27,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,7.0,52.0,7.43,1.0,0.0,0.0,1,0.0,0.0,11.0,18.2,18.2,14.7,,112,,2016,18.200000077486038
382,Neal Sterling,JAX,WR,24,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,12.0,110.0,9.17,0.0,0.0,0.0,0,0.0,0.0,11.0,23.0,26.0,17.0,,153,,2016,23.000000163912773
383,Lucky Whitehead,DAL,WR,24,15,1.0,0.0,0.0,0.0,0.0,0.0,10.0,82.0,8.2,0.0,3.0,3.0,48.0,16.0,0.0,3.0,1.0,0,0.0,0.0,11.0,14.0,15.0,12.5,,154,,2016,14.000000193715096
384,Jonathan Williams,BUF,RB,22,11,0.0,0.0,1.0,0.0,0.0,0.0,27.0,94.0,3.48,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1,0.0,0.0,11.0,12.4,14.4,11.9,,111,,2016,12.400000140070915
385,Demarcus Ayers,PIT,WR,22,2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.0,-6.0,0.0,13.0,6.0,53.0,8.83,1.0,0.0,0.0,1,0.0,0.0,10.0,16.1,16.1,13.1,,155,,2016,16.10000006109476
386,Alan Cross,TAM,TE,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,6.0,38.0,6.33,1.0,0.0,0.0,1,0.0,0.0,10.0,15.8,15.8,12.8,,72,,2016,15.800000056624413
387,Shaun Hill,MIN,QB,36,3,1.0,19.0,35.0,242.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,10.0,10.2,10.2,10.2,,50,,2016,12.600000187754631
388,David Johnson,PIT,TE,29,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,7.0,80.0,11.43,0.0,0.0,0.0,0,1.0,0.0,10.0,17.0,17.0,13.5,,71,,2016,17.00000011920929
389,Darren McFadden,DAL,RB,29,3,1.0,0.0,0.0,0.0,0.0,0.0,24.0,87.0,3.63,0.0,5.0,3.0,17.0,5.67,0.0,0.0,0.0,0,0.0,0.0,10.0,13.4,13.4,11.9,,113,,2016,13.400000154972076
390,Joshua Perkins,ATL,TE,23,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,42.0,14.0,1.0,0.0,0.0,1,0.0,0.0,10.0,13.2,13.2,11.7,,70,,2016,13.200000062584877
391,Jeremy Ross,2TM,WR,28,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,37.0,9.25,1.0,0.0,0.0,1,0.0,0.0,10.0,13.7,13.7,11.7,,157,,2016,13.700000055134296
